Wall time,Step,Value
1737830739.3967192,3024,15.841768264770508
1737833036.066033,6049,6.221389293670654
1737835331.192231,9074,5.868017673492432
1737837628.3339531,12099,5.631293773651123
1737839922.035472,15124,5.452820777893066
1737842215.743129,18149,5.339847087860107
1737844510.514174,21174,5.261158466339111
1737846806.678981,24199,5.18818998336792
1737849098.5504751,27224,5.138451099395752
1737851393.27855,30249,5.093421459197998
