Wall time,Step,Value
1737828455.5501618,49,8.559947673347779e-06
1737828493.941383,99,1.7294587451033294e-05
1737828532.0687292,149,2.6029229047708213e-05
1737828570.080574,199,3.476387064438313e-05
1737828607.7510872,249,4.3498508603079244e-05
1737828645.380757,299,5.2233150199754164e-05
1737828683.314919,349,6.096779179642908e-05
1737828720.766347,399,6.97024297551252e-05
1737828758.3421571,449,7.843707135180011e-05
1737828795.8945012,499,8.717171294847503e-05
1737828833.479303,549,9.590635454514995e-05
1737828871.068928,599,0.00010464099614182487
1737828908.66451,649,0.00011337563773849979
1737828946.327808,699,0.0001221102720592171
1737828984.0225852,749,0.00013084491365589201
1737829021.572777,799,0.00013957955525256693
1737829059.215157,849,0.00014831419684924185
1737829096.698087,899,0.00015704883844591677
1737829134.600937,949,0.0001657834800425917
1737829172.360217,999,0.0001745181216392666
1737829210.815701,1049,0.00018325276323594153
1737829248.644926,1099,0.00019198740483261645
1737829286.2963688,1149,0.00020072204642929137
1737829323.915092,1199,0.00020945667347405106
1737829361.363459,1249,0.00021819131507072598
1737829399.017788,1299,0.0002269259566674009
1737829436.536617,1349,0.00023566059826407582
1737829474.1181,1399,0.00024439525441266596
1737829511.79864,1449,0.0002531298960093409
1737829549.415961,1499,0.0002618645376060158
1737829587.0583758,1549,0.00027059915009886026
1737829624.592445,1599,0.0002793337916955352
1737829662.332545,1649,0.0002880684332922101
1737829699.9534872,1699,0.000296803074888885
1737829737.718475,1749,0.00030553771648555994
1737829775.355807,1799,0.00031427235808223486
1737829813.003861,1849,0.0003230069996789098
1737829850.666304,1899,0.0003317416412755847
1737829888.2043068,1949,0.0003404762828722596
1737829925.714415,1999,0.00034921092446893454
1737829963.326383,2049,0.00035794556606560946
1737830000.985971,2099,0.0003666802076622844
1737830038.46527,2149,0.0003754148492589593
1737830076.1257322,2199,0.0003841494908556342
1737830113.679956,2249,0.00039288413245230913
1737830151.3676212,2299,0.00040161877404898405
1737830189.0729861,2349,0.00041035341564565897
1737830226.7341208,2399,0.0004190880572423339
1737830264.4632099,2449,0.0004278226988390088
1737830302.05192,2499,0.00043655734043568373
1737830339.834883,2549,0.00044529198203235865
1737830377.3983629,2599,0.00045402662362903357
1737830415.143841,2649,0.0004627612652257085
1737830453.066746,2699,0.0004714959068223834
1737830490.64851,2749,0.0004802305484190583
1737830528.396384,2799,0.0004889651900157332
1737830566.330855,2849,0.0004976998316124082
1737830604.154402,2899,0.0005064344732090831
1737830641.370519,2949,0.000515169114805758
1737830678.4233952,2999,0.0005239037564024329
1737830757.7078772,3049,0.0005326383979991078
1737830794.9606268,3099,0.0005413730395957828
1737830832.2790458,3149,0.0005501076811924577
1737830869.545748,3199,0.0005588423227891326
1737830906.7700322,3249,0.0005675769643858075
1737830943.983275,3299,0.0005763116059824824
1737830981.1011672,3349,0.0005850462475791574
1737831018.3541088,3399,0.0005937808891758323
1737831055.562124,3449,0.0006025155307725072
1737831092.751337,3499,0.0006112501723691821
1737831129.9706628,3549,0.000619984813965857
1737831167.190464,3599,0.000628719397354871
1737831204.415498,3649,0.000637454038951546
1737831241.690426,3699,0.0006461886805482209
1737831278.97391,3749,0.0006549233221448958
1737831316.216094,3799,0.0006636579637415707
1737831353.559787,3849,0.0006723926053382456
1737831390.8560581,3899,0.0006811272469349205
1737831428.158133,3949,0.0006898618885315955
1737831465.399528,3999,0.0006985965301282704
1737831502.683763,4049,0.0006945302011445165
1737831539.952242,4099,0.0006902812165208161
1737831577.204098,4149,0.0006861092988401651
1737831614.473452,4199,0.0006820121197961271
1737831651.7171872,4249,0.0006779874674975872
1737831688.9633338,4299,0.0006740331882610917
1737831726.264464,4349,0.0006701473612338305
1737831763.5329988,4399,0.0006663279491476715
1737831800.850261,4449,0.0006625731475651264
1737831838.017029,4499,0.0006588810356333852
1737831875.195416,4549,0.0006552500417456031
1737831912.568815,4599,0.0006516783614642918
1737831949.8483908,4649,0.0006481644813902676
1737831987.0637052,4699,0.0006447068881243467
1737832024.30369,4749,0.0006413039518520236
1737832061.543703,4799,0.0006379543920047581
1737832098.85745,4849,0.0006346568115986884
1737832136.0370638,4899,0.0006314097554422915
1737832173.243586,4949,0.0006282121175900102
1737832210.765368,4999,0.0006250625010579824
1737832248.140436,5049,0.000621959799900651
1737832285.355915,5099,0.0006189029081724584
1737832322.643109,5149,0.0006158906035125256
1737832359.904463,5199,0.000612921838182956
1737832397.2344582,5249,0.0006099956226535141
1737832434.3542268,5299,0.0006071109673939645
1737832471.819029,5349,0.0006042667664587498
1737832509.145947,5399,0.0006014622049406171
1737832546.355036,5449,0.0005986963515169919
1737832583.826654,5499,0.0005959682748652995
1737832621.002651,5549,0.000593277218285948
1737832658.238614,5599,0.000590622250456363
1737832695.568387,5649,0.0005880025564692914
1737832732.8345191,5699,0.0005854174960404634
1737832770.162891,5749,0.0005828661960549653
1737832807.382934,5799,0.0005803479580208659
1737832844.574498,5849,0.0005778620834462345
1737832881.8454149,5899,0.0005754078738391399
1737832919.0697,5949,0.0005729846889153123
1737832956.3479638,5999,0.0005705918883904815
1737832993.578881,6049,0.0005682287737727165
1737833073.3143501,6099,0.0005658948211930692
1737833110.570197,6149,0.0005635893321596086
1737833147.8155131,6199,0.0005613118410110474
1737833185.023324,6249,0.0005590617074631155
1737833222.3006709,6299,0.0005568384658545256
1737833259.5180318,6349,0.0005546414759010077
1737833296.882806,6399,0.0005524703301489353
1737833334.09274,6449,0.0005503245047293603
1737833371.235085,6499,0.0005482034175656736
1737833408.594107,6549,0.0005461067194119096
1737833445.856108,6599,0.0005440338863991201
1737833483.15621,6649,0.0005419845110736787
1737833520.329613,6699,0.0005399580695666373
1737833557.5222442,6749,0.0005379542126320302
1737833594.8207638,6799,0.0005359724746085703
1737833632.074346,6849,0.0005340125062502921
1737833669.5923991,6899,0.000532073900103569
1737833706.902606,6949,0.0005301562487147748
1737833744.021703,6999,0.0005282591446302831
1737833781.186107,7049,0.0005263822968117893
1737833818.400817,7099,0.0005245252978056669
1737833855.562243,7149,0.0005226877983659506
1737833893.557703,7199,0.0005208695074543357
1737833930.834743,7249,0.0005190700758248568
1737833968.178946,7299,0.0005172890960238874
1737834005.518794,7349,0.0005155263934284449
1737834042.691467,7399,0.0005137815605849028
1737834079.9461372,7449,0.0005120543064549565
1737834117.1571321,7499,0.0005103443982079625
1737834154.4052238,7549,0.0005086514865979552
1737834191.829885,7599,0.0005069752805866301
1737834228.974178,7649,0.0005053156055510044
1737834266.276084,7699,0.0005036720540374517
1737834303.448981,7749,0.0005020444514229894
1737834340.738284,7799,0.0005004325648769736
1737834378.013377,7849,0.0004988361033611
1737834415.18084,7899,0.0004972547758370638
1737834452.429961,7949,0.0004956884076818824
1737834489.7605288,7999,0.0004941367660649121
1737834527.075437,8049,0.0004925996181555092
1737834564.173609,8099,0.0004910766729153693
1737834601.4671779,8149,0.0004895678139291704
1737834638.6598048,8199,0.0004880727792624384
1737834675.875241,8249,0.00048659133608452976
1737834713.1239629,8299,0.00048512330977246165
1737834750.3811042,8349,0.0004836684965994209
1737834787.565408,8399,0.00048222666373476386
1737834824.7179708,8449,0.0004807976947631687
1737834861.887488,8499,0.0004793813277501613
1737834899.046071,8549,0.0004779773880727589
1737834936.258355,8599,0.0004765857302118093
1737834973.425196,8649,0.00047520617954432964
1737835010.648619,8699,0.00047383850323967636
1737835047.810163,8749,0.0004724825848825276
1737835084.970987,8799,0.0004711382498499006
1737835122.166369,8849,0.00046980532351881266
1737835159.3726962,8899,0.000468483631266281
1737835196.5034502,8949,0.0004671730275731534
1737835233.678568,8999,0.0004658733669202775
1737835270.865715,9049,0.000464584503788501
1737835349.733551,9099,0.00046330629265867174
1737835386.963708,9149,0.0004620385298039764
1737835424.315161,9199,0.00046078115701675415
1737835461.8954382,9249,0.00045953397057019174
1737835499.2202399,9299,0.0004582968831527978
1737835536.592083,9349,0.00045706972014158964
1737835573.746042,9399,0.00045585233601741493
1737835611.1047099,9449,0.00045464467257261276
1737835648.3529248,9499,0.00045344652608036995
1737835685.645112,9549,0.0004522578092291951
1737835723.571104,9599,0.00045107840560376644
1737835760.907138,9649,0.00044990816968493164
1737835798.250035,9699,0.0004487469850573689
1737835835.6382568,9749,0.0004475947644095868
1737835872.903178,9799,0.0004464513622224331
