Wall time,Step,Value
1737856282.7640479,49,65.46772003173828
1737856324.12491,99,43.79468536376953
1737856362.794923,149,37.47011184692383
1737856400.92469,199,34.669429779052734
1737856438.215536,249,32.81501770019531
1737856475.529595,299,30.53663444519043
1737856513.032974,349,29.120647430419922
1737856550.2067358,399,28.477516174316406
1737856587.463735,449,25.17818832397461
1737856624.645352,499,24.582420349121094
1737856661.996418,549,22.07719612121582
1737856699.3345878,599,23.10299301147461
1737856736.646101,649,20.684226989746094
1737856773.8213198,699,20.058216094970703
1737856810.943978,749,18.98459815979004
1737856848.01702,799,17.40703773498535
1737856885.2902699,849,15.990056991577148
1737856922.698525,899,14.249709129333496
1737856959.920987,949,14.712183952331543
1737856997.174538,999,13.436210632324219
1737857034.255571,1049,12.046077728271484
1737857071.5224278,1099,10.740596771240234
1737857108.63436,1149,10.579070091247559
1737857145.838346,1199,9.909707069396973
1737857182.941304,1249,9.59058952331543
1737857219.993976,1299,9.002676963806152
1737857257.373875,1349,9.318672180175781
1737857294.812564,1399,8.57552719116211
1737857332.122373,1449,8.720773696899414
1737857369.306209,1499,8.365788459777832
1737857406.557197,1549,7.8192830085754395
1737857443.7644548,1599,8.064260482788086
1737857480.9876869,1649,7.479411602020264
1737857518.230728,1699,7.067072868347168
1737857555.499754,1749,7.4225006103515625
1737857592.600258,1799,6.942249774932861
1737857629.799073,1849,7.095931529998779
1737857666.973875,1899,7.351961135864258
1737857704.184385,1949,6.8440446853637695
1737857741.313371,1999,6.49611759185791
1737857778.608735,2049,6.601792812347412
1737857816.142842,2099,6.12327241897583
1737857853.560813,2149,6.403659820556641
1737857890.760592,2199,6.413156509399414
1737857928.2226062,2249,6.3072662353515625
1737857965.506575,2299,6.519135475158691
1737858002.787842,2349,6.617715358734131
1737858039.9480891,2399,6.602849006652832
1737858077.241798,2449,6.658719062805176
1737858114.66006,2499,5.988652229309082
1737858151.976637,2549,6.242494106292725
1737858189.1911008,2599,5.9714035987854
1737858226.541829,2649,6.2070088386535645
1737858263.903751,2699,6.398593425750732
1737858301.129324,2749,6.325958251953125
1737858338.3363478,2799,5.932565212249756
1737858375.512795,2849,6.6115922927856445
1737858412.670908,2899,6.446522235870361
1737858449.853567,2949,6.463372230529785
1737858487.0120971,2999,5.977832794189453
1737858563.312545,3049,5.903344631195068
1737858600.7888582,3099,6.455045700073242
1737858638.063948,3149,5.872107028961182
1737858675.942521,3199,5.586755752563477
1737858713.4046621,3249,5.8927507400512695
1737858750.7979012,3299,6.233579635620117
1737858788.129209,3349,5.464312553405762
1737858825.336534,3399,6.369935035705566
1737858862.582224,3449,5.571721076965332
1737858899.916516,3499,5.542431831359863
1737858937.158664,3549,5.651695728302002
1737858974.350036,3599,5.947568893432617
1737859011.698197,3649,6.170552730560303
1737859048.917333,3699,5.930463790893555
1737859086.387201,3749,6.048451900482178
1737859123.621019,3799,5.840652942657471
1737859160.981683,3849,6.053983211517334
1737859198.243466,3899,5.6107587814331055
1737859235.5083141,3949,6.50731897354126
1737859272.694892,3999,6.2583746910095215
1737859309.9408388,4049,6.058788776397705
1737859347.121568,4099,6.127139568328857
1737859384.45837,4149,6.275944232940674
1737859421.953151,4199,5.917906761169434
1737859459.4684732,4249,5.963633060455322
1737859496.941814,4299,5.818342208862305
1737859534.2420428,4349,5.8441948890686035
1737859571.582007,4399,6.066805362701416
1737859608.850611,4449,6.114545822143555
1737859646.241617,4499,5.906148433685303
1737859683.454725,4549,5.607635021209717
1737859720.731715,4599,5.643272399902344
1737859758.037063,4649,6.646766662597656
1737859795.470143,4699,6.37399959564209
1737859832.912885,4749,6.195115089416504
1737859870.265429,4799,5.815281391143799
1737859907.5851269,4849,5.990958213806152
1737859944.861388,4899,5.882716655731201
1737859982.179306,4949,5.737158298492432
1737860019.49113,4999,5.854742527008057
1737860056.72821,5049,5.933703899383545
1737860094.1195478,5099,5.927733898162842
1737860131.391683,5149,6.322253227233887
1737860168.870518,5199,5.381035804748535
1737860206.311898,5249,5.845120906829834
1737860243.706757,5299,5.969511032104492
1737860280.986698,5349,5.557071208953857
1737860318.356669,5399,5.416974067687988
1737860355.804961,5449,5.8029890060424805
1737860393.2102442,5499,6.092016696929932
1737860430.5905762,5549,5.460424423217773
1737860467.936151,5599,6.356861591339111
1737860505.271308,5649,5.476788520812988
1737860542.528648,5699,5.899492263793945
1737860579.877151,5749,5.767908573150635
1737860617.144814,5799,5.70401668548584
1737860654.4098299,5849,5.60737419128418
1737860691.67624,5899,5.531660556793213
1737860728.9830499,5949,5.584125995635986
1737860766.235449,5999,5.68049430847168
1737860803.6549199,6049,5.649899005889893
1737860879.458613,6099,5.382477760314941
1737860916.7199302,6149,5.05474328994751
1737860953.9152699,6199,5.342329502105713
1737860991.460104,6249,5.58372688293457
1737861028.795178,6299,5.844508171081543
1737861066.079165,6349,5.741611957550049
1737861103.3067489,6399,5.958796977996826
1737861140.57938,6449,5.9470367431640625
1737861177.7970188,6499,5.275963306427002
1737861215.0235698,6549,5.881132125854492
1737861252.3633,6599,5.718235492706299
1737861289.5858848,6649,5.619653701782227
1737861326.8164768,6699,5.368173599243164
1737861364.050525,6749,5.271082878112793
1737861401.398037,6799,5.47902774810791
1737861438.6136231,6849,5.646853446960449
1737861475.9184792,6899,5.415718078613281
1737861513.2374778,6949,5.754344463348389
1737861550.492345,6999,5.897745609283447
1737861587.787209,7049,5.794909954071045
1737861625.001224,7099,5.554581642150879
1737861662.2447062,7149,5.366199016571045
1737861699.533686,7199,6.349362850189209
1737861736.80202,7249,5.419666290283203
1737861774.071606,7299,5.687686920166016
1737861811.268984,7349,5.581841468811035
1737861848.597754,7399,5.575444221496582
1737861885.887939,7449,5.905416488647461
1737861923.083325,7499,5.794434547424316
1737861960.323872,7549,5.735979080200195
1737861997.679193,7599,5.361468315124512
1737862034.8551948,7649,5.455868721008301
1737862072.1736908,7699,5.5393147468566895
1737862109.4671302,7749,5.318075656890869
1737862146.731762,7799,5.994264602661133
1737862183.98507,7849,5.716696739196777
1737862221.269217,7899,5.3752875328063965
1737862258.556065,7949,5.544191837310791
1737862295.749313,7999,5.670564651489258
1737862332.954211,8049,4.91148567199707
1737862370.289369,8099,5.471643447875977
1737862407.5837371,8149,5.276559352874756
1737862444.85632,8199,5.498109340667725
1737862482.1039722,8249,5.563810348510742
1737862519.305206,8299,5.797569274902344
1737862556.577419,8349,5.939276218414307
1737862593.830146,8399,5.495941162109375
1737862631.173921,8449,5.3985419273376465
1737862668.529027,8499,5.32494592666626
1737862705.6543229,8549,5.794416904449463
1737862742.811703,8599,5.243560314178467
1737862779.98794,8649,5.664019584655762
1737862817.201107,8699,5.520519256591797
1737862854.3750489,8749,5.887378215789795
1737862891.644305,8799,5.713481903076172
1737862928.859843,8849,5.611495018005371
1737862966.097164,8899,5.3107757568359375
1737863003.288909,8949,5.259372234344482
1737863040.38912,8999,5.374147891998291
1737863077.662555,9049,5.6004743576049805
1737863153.460611,9099,5.152751445770264
1737863190.7428339,9149,5.286223888397217
1737863228.0857852,9199,4.6785502433776855
1737863265.3688362,9249,5.697993278503418
1737863302.494348,9299,5.345102310180664
1737863340.3988008,9349,5.0176682472229
1737863378.098485,9399,5.750870704650879
1737863415.4559538,9449,5.570859909057617
1737863452.58539,9499,5.539702415466309
1737863489.9228601,9549,5.202067852020264
1737863527.1258502,9599,5.409265041351318
1737863564.4223402,9649,5.809959411621094
1737863601.729665,9699,5.953496932983398
1737863639.089365,9749,5.559659004211426
1737863676.342193,9799,5.509961128234863
1737863713.6761658,9849,5.4036712646484375
1737863750.9693801,9899,5.026661396026611
1737863788.260565,9949,5.529054641723633
1737863825.521048,9999,5.466145992279053
1737863862.865002,10049,5.625787734985352
1737863900.246327,10099,5.384662628173828
1737863937.479342,10149,5.303249359130859
1737863974.884077,10199,5.040135383605957
1737864012.190069,10249,5.241962432861328
1737864049.514383,10299,5.1581830978393555
1737864086.8227909,10349,5.316415309906006
1737864124.245039,10399,5.366304397583008
1737864161.635312,10449,5.223529815673828
1737864198.863555,10499,5.343949794769287
1737864236.208073,10549,5.87624979019165
