Wall time,Step,Value
1737897420.1274571,49,168.2543487548828
1737897457.7738419,99,77.96180725097656
1737897495.3427022,149,55.56352233886719
1737897533.082874,199,45.04429244995117
1737897570.6374369,249,41.865665435791016
1737897608.284524,299,40.284358978271484
1737897646.036426,349,36.57925796508789
1737897683.795962,399,33.45975112915039
1737897721.5385358,449,35.308536529541016
1737897759.1609201,499,34.86593246459961
1737897796.951005,549,33.71931457519531
1737897834.65889,599,29.590713500976562
1737897872.291007,649,30.227035522460938
1737897909.909878,699,29.566177368164062
1737897947.708451,749,29.940792083740234
1737897985.444417,799,28.800071716308594
1737898023.125036,849,30.139406204223633
1737898060.3233018,899,27.625688552856445
1737898097.671063,949,28.995868682861328
1737898135.011987,999,26.942092895507812
1737898172.4231958,1049,25.90315818786621
1737898209.8451982,1099,24.882780075073242
1737898247.1182568,1149,25.91843032836914
1737898284.404393,1199,25.114521026611328
1737898321.835041,1249,23.60763931274414
1737898359.061911,1299,24.447717666625977
1737898396.512635,1349,22.140613555908203
1737898433.9191418,1399,23.736906051635742
1737898471.416299,1449,22.270898818969727
1737898508.614657,1499,20.329326629638672
1737898545.952984,1549,20.055526733398438
1737898583.33747,1599,20.463300704956055
1737898620.5809631,1649,20.09604835510254
1737898657.976276,1699,19.217811584472656
1737898695.34913,1749,19.5738468170166
1737898732.62481,1799,18.30543327331543
1737898769.8719099,1849,19.180484771728516
1737898807.3033931,1899,17.945466995239258
1737898844.603741,1949,17.112350463867188
1737898882.056552,1999,17.044626235961914
1737898919.453151,2049,16.360944747924805
1737898956.7850938,2099,16.632640838623047
1737898994.106092,2149,15.355001449584961
1737899031.6505,2199,15.21535587310791
1737899069.187479,2249,13.931309700012207
1737899106.473461,2299,13.859920501708984
1737899143.903741,2349,14.09747314453125
1737899181.1823308,2399,12.756206512451172
1737899218.604188,2449,12.97068977355957
1737899255.8863091,2499,12.582422256469727
1737899293.244698,2549,11.783065795898438
1737899330.6251688,2599,12.89348030090332
1737899367.9359932,2649,11.988800048828125
1737899405.234522,2699,11.496188163757324
1737899442.511285,2749,11.023881912231445
1737899479.828159,2799,10.481491088867188
1737899517.04431,2849,10.955144882202148
1737899554.304694,2899,10.20438003540039
1737899591.6155899,2949,10.37429141998291
1737899629.0549572,2999,10.939583778381348
1737899707.376068,3049,9.541730880737305
1737899744.7335029,3099,10.096671104431152
1737899782.15329,3149,9.543210983276367
1737899819.6233249,3199,10.063652992248535
1737899856.810484,3249,9.402582168579102
1737899894.180414,3299,9.689597129821777
1737899931.603967,3349,8.483317375183105
1737899968.843619,3399,9.278665542602539
1737900006.361687,3449,8.719352722167969
1737900043.6695309,3499,8.073162078857422
1737900081.738755,3549,8.128540992736816
1737900120.414197,3599,8.93320083618164
1737900158.114041,3649,8.26322078704834
1737900195.812675,3699,7.524491310119629
1737900233.5947058,3749,7.641061782836914
1737900272.2478158,3799,7.773031234741211
1737900310.329139,3849,7.549990653991699
1737900348.099162,3899,7.4455718994140625
1737900385.833289,3949,7.295980930328369
1737900423.586352,3999,7.830201148986816
1737900461.306203,4049,7.659744739532471
1737900499.364983,4099,7.504908561706543
1737900537.328086,4149,7.656208515167236
1737900575.2654889,4199,7.549036979675293
1737900614.103507,4249,6.600305080413818
1737900652.1215239,4299,7.245571136474609
1737900690.492954,4349,7.4690704345703125
1737900728.4235158,4399,7.259500503540039
1737900766.837245,4449,7.109336853027344
1737900805.294132,4499,6.7752838134765625
1737900844.209666,4549,6.203323841094971
1737900882.902027,4599,6.739884376525879
1737900920.821147,4649,6.533082962036133
1737900958.899137,4699,6.808188438415527
1737900997.0605881,4749,6.140077114105225
1737901035.573662,4799,6.398622035980225
1737901074.429278,4849,7.182924270629883
