Wall time,Step,Value
1737924143.103787,3024,14.189306259155273
1737926476.6636019,6049,6.338200569152832
1737928808.365377,9074,6.516506195068359
1737931136.178865,12099,6.318547248840332
1737933431.6387641,15124,6.164897441864014
1737935725.2580328,18149,6.03884744644165
1737938022.0131898,21174,5.946866035461426
1737940313.458554,24199,5.865471363067627
1737942606.844178,27224,5.792148113250732
1737944896.559783,30249,5.743256568908691
